route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-04-01,202004,SUN.,0.7119,Clever
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.7407,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-04-01,202004,SAT.,0.7873,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-04-01,202004,SUN.,0.732,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.729,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-04-01,202004,SAT.,0.808,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-04-01,202004,SUN.,0.8027,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.7375,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-04-01,202004,SAT.,0.6791,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-04-01,202004,SUN.,0.7154,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.7067,Clever
65,65,NA,NA,NA,2020-04-01,202004,SAT.,0,
65,65,NA,NA,NA,2020-04-01,202004,SUN.,0,
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.7866,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-04-01,202004,SAT.,0.6385,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-04-01,202004,SUN.,0.6087,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.6089,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2020-04-01,202004,SAT.,0.7,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2020-04-01,202004,SUN.,0.5971,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.6461,Clever
71,71,NA,NA,NA,2020-04-01,202004,SAT.,0,
71,71,NA,NA,NA,2020-04-01,202004,SUN.,0,
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7675,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-04-01,202004,SAT.,0.6129,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-04-01,202004,SUN.,0.7239,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7098,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-04-01,202004,SAT.,0.663,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-04-01,202004,SUN.,0.7566,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7029,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-04-01,202004,SAT.,0.6916,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-04-01,202004,SUN.,0.6774,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.6952,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-04-01,202004,SAT.,0.6972,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-04-01,202004,SUN.,0.673,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.6786,Clever
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-04-01,202004,SAT.,0.7546,Clever
74,74,NA,NA,NA,2020-04-01,202004,SUN.,0,
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7106,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-04-01,202004,SAT.,0.7062,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-04-01,202004,SUN.,0.6078,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7066,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2020-04-01,202004,SAT.,0.7091,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2020-04-01,202004,SUN.,0.5581,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.586,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2020-04-01,202004,SAT.,0.6027,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2020-04-01,202004,SUN.,0.6333,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7065,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2020-04-01,202004,SAT.,0.7152,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2020-04-01,202004,SUN.,0.8015,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.8089,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2020-04-01,202004,SAT.,0.6812,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2020-04-01,202004,SUN.,0.6026,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7006,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-04-01,202004,SAT.,0.7159,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-04-01,202004,SUN.,0.7488,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.8113,Clever
86,086,86 - LIBERTY,East Liberty,Bus,2020-04-01,202004,SAT.,0.5981,Clever
86,086,86 - LIBERTY,East Liberty,Bus,2020-04-01,202004,SUN.,0.612,Clever
86,086,86 - LIBERTY,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.6931,Clever
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-04-01,202004,SAT.,0.8459,Clever
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-04-01,202004,SUN.,0.7947,Clever
87,087,87 - FRIENDSHIP,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7621,Clever
88,088,88 - PENN,East Liberty,Bus,2020-04-01,202004,SAT.,0.6402,Clever
88,088,88 - PENN,East Liberty,Bus,2020-04-01,202004,SUN.,0.7371,Clever
88,088,88 - PENN,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.6953,Clever
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-04-01,202004,SAT.,0.8477,Clever
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-04-01,202004,SUN.,0.8057,Clever
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7947,Clever
91,091,91 - BUTLER STREET,Ross,Bus,2020-04-01,202004,SAT.,0.6754,Clever
91,091,91 - BUTLER STREET,Ross,Bus,2020-04-01,202004,SUN.,0.7209,Clever
91,091,91 - BUTLER STREET,Ross,Bus,2020-04-01,202004,WEEKDAY,0.7407,Clever
93,93,NA,NA,NA,2020-04-01,202004,SAT.,0,
93,93,NA,NA,NA,2020-04-01,202004,SUN.,0,
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.6932,Clever
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-04-01,202004,SAT.,0.894,Clever
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-04-01,202004,SUN.,0.9372,Clever
BLUE,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,2020-04-01,202004,WEEKDAY,0.8703,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-04-01,202004,SAT.,0.9143,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-04-01,202004,SUN.,0.8117,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2020-04-01,202004,WEEKDAY,0.8268,Clever
G3,G3,G3 - MOON FLYER,Collier,Bus,2020-04-01,202004,SAT.,0,
G3,G3,G3 - MOON FLYER,Collier,Bus,2020-04-01,202004,SUN.,0,
G3,G3,G3 - MOON FLYER,Collier,Bus,2020-04-01,202004,WEEKDAY,0.7122,Clever
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-04-01,202004,SAT.,0,
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-04-01,202004,SUN.,0,
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2020-04-01,202004,WEEKDAY,0.6174,Clever
O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-04-01,202004,SAT.,0,
O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-04-01,202004,SUN.,0,
O1,O1,O1 - ROSS FLYER,Ross,Bus,2020-04-01,202004,WEEKDAY,0.7087,Clever
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-04-01,202004,SAT.,0,
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-04-01,202004,SUN.,0,
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2020-04-01,202004,WEEKDAY,0.6218,Clever
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-04-01,202004,SAT.,0,
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-04-01,202004,SUN.,0,
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2020-04-01,202004,WEEKDAY,0.6814,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-04-01,202004,SAT.,0.8746,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-04-01,202004,SUN.,0.8151,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.8357,Clever
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-04-01,202004,SAT.,0,
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-04-01,202004,SUN.,0,
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.6677,Clever
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-04-01,202004,SAT.,0,
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-04-01,202004,SUN.,0,
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.6735,Clever
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-04-01,202004,SAT.,0,
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-04-01,202004,SUN.,0,
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2020-04-01,202004,WEEKDAY,0.7018,Clever
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-04-01,202004,SAT.,0,
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-04-01,202004,SUN.,0,
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.648,Clever
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-04-01,202004,SAT.,0,
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-04-01,202004,SUN.,0,
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.8114,Clever
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-04-01,202004,SAT.,0,
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-04-01,202004,SUN.,0,
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7568,Clever
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2020-04-01,202004,SAT.,0,
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2020-04-01,202004,SUN.,0,
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.8716,Clever
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-04-01,202004,SAT.,0,
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-04-01,202004,SUN.,0,
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.6922,Clever
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-04-01,202004,SAT.,0.7368,Clever
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-04-01,202004,SUN.,0.6718,Clever
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7365,Clever
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2020-04-01,202004,SAT.,0,
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2020-04-01,202004,SUN.,0,
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7365,Clever
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2020-04-01,202004,SAT.,0,
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2020-04-01,202004,SUN.,0,
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.7183,Clever
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2020-04-01,202004,SAT.,0,
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2020-04-01,202004,SUN.,0,
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.7118,Clever
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2020-04-01,202004,SAT.,0,
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2020-04-01,202004,SUN.,0,
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.7446,Clever
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2020-04-01,202004,SAT.,0,
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2020-04-01,202004,SUN.,0,
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2020-04-01,202004,WEEKDAY,0.6489,Clever
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-04-01,202004,SAT.,0.9365,Clever
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-04-01,202004,SUN.,0.9485,Clever
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2020-04-01,202004,WEEKDAY,0.9015,Clever
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-04-01,202004,SAT.,0.9489,Clever
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-04-01,202004,SUN.,0.9412,Clever
SLVR,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,2020-04-01,202004,WEEKDAY,0.9177,Clever
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2020-04-01,202004,SAT.,0,
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2020-04-01,202004,SUN.,0,
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.723,Clever
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2020-04-01,202004,SAT.,0,
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2020-04-01,202004,SUN.,0,
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.7404,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-04-01,202004,SAT.,0.8621,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-04-01,202004,SUN.,0.7639,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.6863,Clever
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-04-01,202004,SAT.,0.6838,Clever
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-04-01,202004,SUN.,0,
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.7813,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-04-01,202004,SAT.,0.6505,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-04-01,202004,SUN.,0.8438,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2020-04-01,202004,WEEKDAY,0.7459,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2020-05-01,202005,SAT.,0.529,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2020-05-01,202005,SUN.,0.5669,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2020-05-01,202005,WEEKDAY,0.6333,Clever
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-05-01,202005,SAT.,0.8143,Clever
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-05-01,202005,SUN.,0.7825,Clever
2,002,2 - MOUNT ROYAL,Ross,Bus,2020-05-01,202005,WEEKDAY,0.6338,Clever
4,004,4 - TROY HILL,Ross,Bus,2020-05-01,202005,SAT.,0.7344,Clever
4,4,NA,NA,NA,2020-05-01,202005,SUN.,0,
4,004,4 - TROY HILL,Ross,Bus,2020-05-01,202005,WEEKDAY,0.7612,Clever
6,006,6 - SPRING HILL,Ross,Bus,2020-05-01,202005,SAT.,0.7421,Clever
6,006,6 - SPRING HILL,Ross,Bus,2020-05-01,202005,SUN.,0.7697,Clever
6,006,6 - SPRING HILL,Ross,Bus,2020-05-01,202005,WEEKDAY,0.8073,Clever
7,7,NA,NA,NA,2020-05-01,202005,SAT.,0,
7,7,NA,NA,NA,2020-05-01,202005,SUN.,0,
7,007,7 - SPRING GARDEN,Ross,Bus,2020-05-01,202005,WEEKDAY,0.731,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2020-05-01,202005,SAT.,0.6921,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2020-05-01,202005,SUN.,0.7195,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2020-05-01,202005,WEEKDAY,0.7885,Clever
11,011,11 - FINEVIEW,Ross,Bus,2020-05-01,202005,SAT.,0.7644,Clever
11,011,11 - FINEVIEW,Ross,Bus,2020-05-01,202005,SUN.,0.8648,Clever
11,011,11 - FINEVIEW,Ross,Bus,2020-05-01,202005,WEEKDAY,0.7506,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2020-05-01,202005,SAT.,0.5469,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2020-05-01,202005,SUN.,0.6227,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2020-05-01,202005,WEEKDAY,0.6438,Clever
13,013,13 - BELLEVUE,Ross,Bus,2020-05-01,202005,SAT.,0.6858,Clever
13,013,13 - BELLEVUE,Ross,Bus,2020-05-01,202005,SUN.,0.7146,Clever
13,013,13 - BELLEVUE,Ross,Bus,2020-05-01,202005,WEEKDAY,0.7174,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2020-05-01,202005,SAT.,0.8079,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2020-05-01,202005,SUN.,0.8471,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2020-05-01,202005,WEEKDAY,0.7562,Clever
15,015,15 - CHARLES,Ross,Bus,2020-05-01,202005,SAT.,0.7238,Clever
15,015,15 - CHARLES,Ross,Bus,2020-05-01,202005,SUN.,0.6353,Clever
15,015,15 - CHARLES,Ross,Bus,2020-05-01,202005,WEEKDAY,0.7714,Clever
16,016,16 - BRIGHTON,Ross,Bus,2020-05-01,202005,SAT.,0.7783,Clever
16,016,16 - BRIGHTON,Ross,Bus,2020-05-01,202005,SUN.,0.7169,Clever
16,016,16 - BRIGHTON,Ross,Bus,2020-05-01,202005,WEEKDAY,0.7889,Clever
17,017,17 - SHADELAND,Ross,Bus,2020-05-01,202005,SAT.,0.6708,Clever
17,017,17 - SHADELAND,Ross,Bus,2020-05-01,202005,SUN.,0.6233,Clever
17,017,17 - SHADELAND,Ross,Bus,2020-05-01,202005,WEEKDAY,0.6503,Clever
18,18,NA,NA,NA,2020-05-01,202005,SAT.,0,
18,18,NA,NA,NA,2020-05-01,202005,SUN.,0,
18,018,18 - MANCHESTER,Ross,Bus,2020-05-01,202005,WEEKDAY,0.9244,Clever
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2020-05-01,202005,SAT.,0,
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2020-05-01,202005,SUN.,0,
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2020-05-01,202005,WEEKDAY,0.5402,Clever
20,20,NA,NA,NA,2020-05-01,202005,SAT.,0,
20,20,NA,NA,NA,2020-05-01,202005,SUN.,0,
20,020,20 - KENNEDY,Collier,Bus,2020-05-01,202005,WEEKDAY,0.755,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2020-05-01,202005,SAT.,0.6593,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2020-05-01,202005,SUN.,0.6746,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2020-05-01,202005,WEEKDAY,0.7372,Clever
22,022,22 - MCCOY,Collier,Bus,2020-05-01,202005,SAT.,0.7322,Clever
22,22,NA,NA,NA,2020-05-01,202005,SUN.,0,
22,022,22 - MCCOY,Collier,Bus,2020-05-01,202005,WEEKDAY,0.7148,Clever
24,024,24 - WEST PARK,Collier,Bus,2020-05-01,202005,SAT.,0.7137,Clever
24,024,24 - WEST PARK,Collier,Bus,2020-05-01,202005,SUN.,0.665,Clever
24,024,24 - WEST PARK,Collier,Bus,2020-05-01,202005,WEEKDAY,0.7216,Clever
26,026,26 - CHARTIERS,Collier,Bus,2020-05-01,202005,SAT.,0.8295,Clever
26,026,26 - CHARTIERS,Collier,Bus,2020-05-01,202005,SUN.,0.7939,Clever
26,026,26 - CHARTIERS,Collier,Bus,2020-05-01,202005,WEEKDAY,0.8176,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2020-05-01,202005,SAT.,0.847,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2020-05-01,202005,SUN.,0.8,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2020-05-01,202005,WEEKDAY,0.7991,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-05-01,202005,SAT.,0.6248,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-05-01,202005,SUN.,0.6462,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2020-05-01,202005,WEEKDAY,0.7073,Clever
29,29,NA,NA,NA,2020-05-01,202005,SAT.,0,
29,29,NA,NA,NA,2020-05-01,202005,SUN.,0,
29,029,29 - ROBINSON,Collier,Bus,2020-05-01,202005,WEEKDAY,0.6212,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2020-05-01,202005,SAT.,0.5197,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2020-05-01,202005,SUN.,0.7077,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2020-05-01,202005,WEEKDAY,0.6675,Clever
36,36,NA,NA,NA,2020-05-01,202005,SAT.,0,
36,36,NA,NA,NA,2020-05-01,202005,SUN.,0,
36,036,36 - BANKSVILLE,Collier,Bus,2020-05-01,202005,WEEKDAY,0.6687,Clever
38,038,38 - GREEN TREE,Collier,Bus,2020-05-01,202005,SAT.,0.7997,Clever
38,038,38 - GREEN TREE,Collier,Bus,2020-05-01,202005,SUN.,0.7214,Clever
38,038,38 - GREEN TREE,Collier,Bus,2020-05-01,202005,WEEKDAY,0.7275,Clever
39,039,39 - BROOKLINE,Collier,Bus,2020-05-01,202005,SAT.,0.892,Clever
39,39,NA,NA,NA,2020-05-01,202005,SUN.,0,
39,039,39 - BROOKLINE,Collier,Bus,2020-05-01,202005,WEEKDAY,0.7654,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2020-05-01,202005,SAT.,0.6416,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2020-05-01,202005,SUN.,0.8647,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2020-05-01,202005,WEEKDAY,0.7734,Clever
41,041,41 - BOWER HILL,Collier,Bus,2020-05-01,202005,SAT.,0.7825,Clever
41,041,41 - BOWER HILL,Collier,Bus,2020-05-01,202005,SUN.,0.7478,Clever
41,041,41 - BOWER HILL,Collier,Bus,2020-05-01,202005,WEEKDAY,0.7789,Clever
43,043,43 - BAILEY,Collier,Bus,2020-05-01,202005,SAT.,0.7397,Clever
43,043,43 - BAILEY,Collier,Bus,2020-05-01,202005,SUN.,0.7152,Clever
43,043,43 - BAILEY,Collier,Bus,2020-05-01,202005,WEEKDAY,0.733,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2020-05-01,202005,SAT.,0.6745,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2020-05-01,202005,SUN.,0.7642,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2020-05-01,202005,WEEKDAY,0.7527,Clever
48,048,48 - ARLINGTON,Collier,Bus,2020-05-01,202005,SAT.,0.6977,Clever
48,048,48 - ARLINGTON,Collier,Bus,2020-05-01,202005,SUN.,0.8429,Clever
48,048,48 - ARLINGTON,Collier,Bus,2020-05-01,202005,WEEKDAY,0.7398,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2020-05-01,202005,SAT.,0.7605,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2020-05-01,202005,SUN.,0.6474,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2020-05-01,202005,WEEKDAY,0.7661,Clever
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2020-05-01,202005,SAT.,0,
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2020-05-01,202005,SUN.,0,
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2020-05-01,202005,WEEKDAY,0.7902,Clever
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2020-05-01,202005,SAT.,0,
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2020-05-01,202005,SUN.,0,
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2020-05-01,202005,WEEKDAY,0.5982,Clever
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-05-01,202005,SAT.,0.7102,Clever
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-05-01,202005,SUN.,0.8102,Clever
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2020-05-01,202005,WEEKDAY,0.7045,Clever
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2020-05-01,202005,SAT.,0,
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2020-05-01,202005,SUN.,0,
